[16/06/2022 21:28:59] Player: Trinitty | Reward: 1x removedor de frags
[09/09/2022 10:49:29] Player: Comando Voador | Reward: 1x [+300%] EXP Food
[09/09/2022 10:49:40] Player: Comando Voador | Reward: 1x [+300%] EXP Food
[09/09/2022 11:50:30] Player: Furio Mald | Reward: 15x dodge stone
[09/09/2022 11:50:41] Player: Furio Mald | Reward: 5x [+500%] EXP Food
[09/09/2022 21:26:39] Player: Shimaricat | Reward: 1x stamina potion
[09/09/2022 21:26:50] Player: Shimaricat | Reward: 1x hyper key
[09/09/2022 21:27:03] Player: Shimaricat | Reward: 5x [+500%] EXP Food
[09/09/2022 21:27:15] Player: Shimaricat | Reward: 5x [+600%] EXP Egg
[09/09/2022 21:27:29] Player: Shimaricat | Reward: 1x [+300%] EXP Food
[09/09/2022 21:27:40] Player: Shimaricat | Reward: 15x dodge stone
[09/09/2022 21:27:52] Player: Shimaricat | Reward: 1x stamina potion
[09/09/2022 21:28:05] Player: Shimaricat | Reward: 1x stamina potion
[09/09/2022 21:28:21] Player: Shimaricat | Reward: 5x [+300%] EXP Food
[09/09/2022 21:28:35] Player: Shimaricat | Reward: 1x stamina potion
[09/09/2022 22:12:26] Player: Guapo De Mal Duares | Reward: 1x hyper key
[09/09/2022 22:12:38] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:12:50] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[09/09/2022 22:12:59] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[09/09/2022 22:13:04] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:13:13] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:13:17] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[09/09/2022 22:13:25] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:13:30] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[09/09/2022 22:13:36] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:13:42] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:13:47] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:13:54] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[09/09/2022 22:13:58] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:14:05] Player: Guapo De Mal Duares | Reward: 1x caixa da sorte
[09/09/2022 22:14:10] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:14:23] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:14:30] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[09/09/2022 22:14:41] Player: Guapo De Mal Duares | Reward: 1x hyper key
[09/09/2022 22:14:45] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:14:53] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:14:57] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[09/09/2022 22:15:07] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[09/09/2022 22:16:43] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:16:55] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:17:07] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:17:19] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[09/09/2022 22:17:32] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[09/09/2022 22:17:43] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:17:55] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:18:08] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:18:20] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[09/09/2022 22:18:33] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[09/09/2022 22:23:12] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:23:25] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[09/09/2022 22:23:36] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:23:53] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:24:05] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[09/09/2022 22:24:17] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:24:33] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[09/09/2022 22:24:49] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[09/09/2022 22:25:01] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[09/09/2022 22:25:12] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:25:24] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[09/09/2022 22:25:35] Player: Guapo De Mal Duares | Reward: 1x caixa da sorte
[09/09/2022 22:25:47] Player: Guapo De Mal Duares | Reward: 1x soulwar staff
[09/09/2022 22:26:03] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:26:14] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:26:26] Player: Guapo De Mal Duares | Reward: 15x critical feather
[09/09/2022 22:26:37] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[09/09/2022 22:26:49] Player: Guapo De Mal Duares | Reward: 1x refinamento excelente
[09/09/2022 22:27:00] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[09/09/2022 22:27:20] Player: Guapo De Mal Duares | Reward: 1x soulwar crossbow
[10/09/2022 00:02:10] Player: Timborco | Reward: 1x [+1000%] EXP Potion
[10/09/2022 00:02:23] Player: Timborco | Reward: 1x stamina potion
[10/09/2022 00:02:36] Player: Timborco | Reward: 15x critical feather
[10/09/2022 00:02:48] Player: Timborco | Reward: 1x removedor de frags
[10/09/2022 00:03:00] Player: Timborco | Reward: 15x dodge stone
[10/09/2022 00:03:13] Player: Timborco | Reward: 15x dodge stone
[10/09/2022 00:03:25] Player: Timborco | Reward: 1x stamina potion
[10/09/2022 06:42:37] Player: Jutinha | Reward: 15x dodge stone
[10/09/2022 06:42:47] Player: Jutinha | Reward: 1x stamina potion
[10/09/2022 06:42:58] Player: Jutinha | Reward: 5x refinamento excelente
[10/09/2022 06:43:09] Player: Jutinha | Reward: 1x [+300%] EXP Food
[10/09/2022 06:43:20] Player: Jutinha | Reward: 1x [+300%] EXP Food
[10/09/2022 06:43:31] Player: Jutinha | Reward: 1x [+300%] EXP Food
[10/09/2022 06:43:42] Player: Jutinha | Reward: 15x dodge stone
[10/09/2022 06:43:53] Player: Jutinha | Reward: 5x refinamento excelente
[10/09/2022 06:44:04] Player: Jutinha | Reward: 1x soul war shield
[10/09/2022 06:44:16] Player: Jutinha | Reward: 1x stamina potion
[10/09/2022 06:44:28] Player: Jutinha | Reward: 5x [+500%] EXP Food
[10/09/2022 06:44:39] Player: Jutinha | Reward: 5x [+600%] EXP Egg
[10/09/2022 06:44:50] Player: Jutinha | Reward: 1x [+300%] EXP Food
[10/09/2022 06:45:01] Player: Jutinha | Reward: 1x removedor de frags
[10/09/2022 06:45:12] Player: Jutinha | Reward: 15x dodge stone
[10/09/2022 10:05:47] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:06:02] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:06:14] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[10/09/2022 10:06:26] Player: Guapo De Mal Duares | Reward: 1x [+300%] EXP Food
[10/09/2022 10:06:37] Player: Guapo De Mal Duares | Reward: 15x critical feather
[10/09/2022 10:06:50] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:07:03] Player: Guapo De Mal Duares | Reward: 15x critical feather
[10/09/2022 10:07:15] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:07:32] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:08:07] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:08:19] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[10/09/2022 10:08:31] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:08:46] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:09:03] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:09:15] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:09:50] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:10:04] Player: Guapo De Mal Duares | Reward: 15x critical feather
[10/09/2022 10:10:18] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:10:29] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:10:41] Player: Panchito Obson | Reward: 1x hyper key
[10/09/2022 10:10:46] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[10/09/2022 10:10:54] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:11:05] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:11:17] Player: Panchito Obson | Reward: 1x stamina infinita
[10/09/2022 10:11:29] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:11:41] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:11:42] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:11:53] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:12:06] Player: Panchito Obson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:12:20] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:12:44] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:13:15] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:13:59] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:14:11] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:14:22] Player: Panchito Obson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:14:33] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:14:46] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:14:58] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:15:09] Player: Panchito Obson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:15:21] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:15:33] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:16:06] Player: Guapo De Mal Duares | Reward: 1x stamina infinita
[10/09/2022 10:16:18] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:16:29] Player: Guapo De Mal Duares | Reward: 1x [+300%] EXP Food
[10/09/2022 10:16:46] Player: Guapo De Mal Duares | Reward: 15x critical feather
[10/09/2022 10:16:58] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:17:07] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:17:09] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[10/09/2022 10:17:19] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:17:21] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:17:32] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:17:34] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[10/09/2022 10:17:44] Player: Panchito Obson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:17:46] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:17:56] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:17:58] Player: Guapo De Mal Duares | Reward: 1x [+300%] EXP Food
[10/09/2022 10:18:07] Player: Panchito Obson | Reward: 5x [+600%] EXP Egg
[10/09/2022 10:18:11] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:18:20] Player: Panchito Obson | Reward: 5x [+600%] EXP Egg
[10/09/2022 10:18:23] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[10/09/2022 10:18:32] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:18:35] Player: Guapo De Mal Duares | Reward: 5x [+600%] EXP Egg
[10/09/2022 10:18:44] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:18:48] Player: Guapo De Mal Duares | Reward: 5x refinamento excelente
[10/09/2022 10:19:00] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[10/09/2022 10:19:11] Player: Guapo De Mal Duares | Reward: 5x refinamento excelente
[10/09/2022 10:19:23] Player: Guapo De Mal Duares | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:19:34] Player: Guapo De Mal Duares | Reward: 5x [+500%] EXP Food
[10/09/2022 10:19:45] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:19:57] Player: Guapo De Mal Duares | Reward: 15x critical feather
[10/09/2022 10:20:09] Player: Guapo De Mal Duares | Reward: 1x [+300%] EXP Food
[10/09/2022 10:20:21] Player: Guapo De Mal Duares | Reward: 1x removedor de frags
[10/09/2022 10:20:35] Player: Guapo De Mal Duares | Reward: 1x [+300%] EXP Food
[10/09/2022 10:20:47] Player: Guapo De Mal Duares | Reward: 1x soul war shield
[10/09/2022 10:21:01] Player: Guapo De Mal Duares | Reward: 15x dodge stone
[10/09/2022 10:21:13] Player: Guapo De Mal Duares | Reward: 1x stamina potion
[10/09/2022 10:21:25] Player: Guapo De Mal Duares | Reward: 5x refinamento excelente
[10/09/2022 10:22:21] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:22:33] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:22:44] Player: Panchito Obson | Reward: 1x refinamento excelente
[10/09/2022 10:22:56] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:23:07] Player: Mage Off Dead | Reward: 5x [+500%] EXP Food
[10/09/2022 10:23:08] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:23:20] Player: Panchito Obson | Reward: 1x refinamento excelente
[10/09/2022 10:23:32] Player: Panchito Obson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:23:44] Player: Panchito Obson | Reward: 1x hyper key
[10/09/2022 10:23:56] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:24:09] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:24:22] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:24:29] Player: Mage Off Dead | Reward: 1x removedor de frags
[10/09/2022 10:24:35] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:24:43] Player: Mage Off Dead | Reward: 1x refinamento excelente
[10/09/2022 10:24:47] Player: Panchito Obson | Reward: 1x caixa da sorte
[10/09/2022 10:24:56] Player: Mage Off Dead | Reward: 1x refinamento excelente
[10/09/2022 10:24:59] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:25:12] Player: Panchito Obson | Reward: 5x [+500%] EXP Food
[10/09/2022 10:25:23] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:25:36] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:25:47] Player: Panchito Obson | Reward: 1x stamina infinita
[10/09/2022 10:25:58] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:26:10] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:30:39] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:30:51] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:31:04] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:31:17] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:31:28] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:31:40] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:31:53] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:32:05] Player: Panchito Obson | Reward: 1x soulwar crossbow
[10/09/2022 10:32:42] Player: Panchito Obson | Reward: 1x refinamento excelente
[10/09/2022 10:32:55] Player: Panchito Obson | Reward: 15x critical feather
[10/09/2022 10:33:08] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:33:19] Player: Panchito Obson | Reward: 1x stamina potion
[10/09/2022 10:33:31] Player: Panchito Obson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:33:42] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:33:55] Player: Panchito Obson | Reward: 1x refinamento excelente
[10/09/2022 10:34:08] Player: Panchito Obson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:34:20] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:34:32] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:34:47] Player: Panchito Obson | Reward: 1x removedor de frags
[10/09/2022 10:34:59] Player: Panchito Obson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:35:12] Player: Panchito Obson | Reward: 15x dodge stone
[10/09/2022 10:51:46] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 10:51:58] Player: Air Wilson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:52:09] Player: Air Wilson | Reward: 15x critical feather
[10/09/2022 10:52:21] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 10:52:33] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 10:52:45] Player: Air Wilson | Reward: 1x removedor de frags
[10/09/2022 10:52:56] Player: Air Wilson | Reward: 1x removedor de frags
[10/09/2022 10:53:08] Player: Air Wilson | Reward: 1x hyper key
[10/09/2022 10:53:19] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 10:53:30] Player: Air Wilson | Reward: 5x [+500%] EXP Food
[10/09/2022 10:53:42] Player: Air Wilson | Reward: 15x critical feather
[10/09/2022 10:53:54] Player: Air Wilson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:54:29] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 10:54:45] Player: Air Wilson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:55:14] Player: Air Wilson | Reward: 5x [+600%] EXP Egg
[10/09/2022 10:55:26] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 10:55:38] Player: Air Wilson | Reward: 1x caixa da sorte
[10/09/2022 10:56:03] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 10:56:17] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 10:56:53] Player: Air Wilson | Reward: 1x removedor de frags
[10/09/2022 10:57:04] Player: Air Wilson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:57:17] Player: Air Wilson | Reward: 5x [+300%] EXP Food
[10/09/2022 10:57:29] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 10:57:44] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 10:58:03] Player: Air Wilson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:58:15] Player: Air Wilson | Reward: 15x critical feather
[10/09/2022 10:58:28] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 10:58:41] Player: Air Wilson | Reward: 1x stamina infinita
[10/09/2022 10:58:55] Player: Air Wilson | Reward: 1x removedor de frags
[10/09/2022 10:59:08] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 10:59:24] Player: Air Wilson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 10:59:39] Player: Air Wilson | Reward: 15x critical feather
[10/09/2022 10:59:57] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 11:00:14] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 11:00:31] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 11:00:46] Player: Air Wilson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 11:00:59] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 11:01:12] Player: Air Wilson | Reward: 1x [+1000%] EXP Potion
[10/09/2022 11:02:10] Player: Air Wilson | Reward: 5x [+500%] EXP Food
[10/09/2022 11:02:21] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 11:02:44] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 11:03:16] Player: Air Wilson | Reward: 1x refinamento excelente
[10/09/2022 11:03:32] Player: Air Wilson | Reward: 1x stamina potion
[10/09/2022 11:03:43] Player: Air Wilson | Reward: 5x [+300%] EXP Food
[10/09/2022 11:03:56] Player: Air Wilson | Reward: 5x [+500%] EXP Food
[10/09/2022 11:04:06] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 11:04:22] Player: Air Wilson | Reward: 15x critical feather
[10/09/2022 11:04:32] Player: Air Wilson | Reward: 15x critical feather
[10/09/2022 11:04:59] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 11:05:10] Player: Air Wilson | Reward: 15x dodge stone
[10/09/2022 11:05:22] Player: Air Wilson | Reward: 1x refinamento excelente
